source,target,code
/separated-migrant-child-border-costs/,/news/separated-migrant-child-border-costs/,301
/sergeant-humvee-air-drop-guilty/,/news/sergeant-humvee-air-drop-guilty/,301
/seriously-though-heres-date-modern-veterans/,/military-life/seriously-though-heres-date-modern-veterans/,301
/service-member-18th-killed-afghanistan/,/news/service-member-18th-killed-afghanistan/,301
/service-member-dies-from-wounds/,/news/service-member-dies-from-wounds/,301
/serving-us-military-dont-actually-represent-country-whole/,/news/serving-us-military-dont-actually-represent-country-whole/,301
/seth-moulton-marine-officer-president/,/news/seth-moulton-marine-officer-president/,301
/sexist-facebook-movement-marine-corps-cant-stop/,/news/sexist-facebook-movement-marine-corps-cant-stop/,301
/sexist-facebook-movement-marine-corps-cant-stop/,/news/sexist-facebook-movement-marine-corps-cant-stop/,301
/sexual-assault-charges-airman-dismissed/,/news/sexual-assault-charges-airman-dismissed/,301
/sfab-train-advise-assist-afghanistan/,/news/sfab-train-advise-assist-afghanistan/,301
/sgt-calas-problem-female-marines-started-boot-camp/,/news/sgt-calas-problem-female-marines-started-boot-camp/,301
/sgt-york-heroics-wwi/,/history/sgt-york-heroics-wwi/,301
/sgt-york-heroics-wwi/,/history/sgt-york-heroics-wwi/,301
/shanahan-boeing-investigation/,/news/shanahan-boeing-investigation/,301
/shanahan-boeing-lockheed-f-35/,/tech-tactics/shanahan-boeing-lockheed-f-35/,301
/shanahan-cleared-investigation/,/news/shanahan-cleared-investigation/,301
/shanahan-defense-secretary-esper/,/news/shanahan-defense-secretary-esper/,301
/shanahan-f-35-program-fucked-up-2635555072/,/tech-tactics/shanahan-f-35-program-fucked-up-2635555072/,301
/shanahan-replaces-mattis/,/news/shanahan-replaces-mattis/,301
/shanahan-says-he-doesnt-plan-to-reinstate-u-s-south-korea-military-drills/,/news/shanahan-says-he-doesnt-plan-to-reinstate-u-s-south-korea-military-drills/,301
/shannon-kent-iwtc-monterey-dedication/,/news/shannon-kent-iwtc-monterey-dedication/,301
/she-fought-in-desert-storm-now-her-son-is-being-tortured-in-a-kuwaiti-prison-and-the-u-s-wont-intervene/,/news/she-fought-in-desert-storm-now-her-son-is-being-tortured-in-a-kuwaiti-prison-and-the-u-s-wont-intervene/,301
/shipboard-service-harsh-navy-isnt-preparing-recruits-reality/,/news/shipboard-service-harsh-navy-isnt-preparing-recruits-reality/,301
/short-history-americas-formal-declarations-war/,/tech-tactics/short-history-americas-formal-declarations-war/,301
/shouldnt-soldiers-carry-guns-military-bases/,/news/shouldnt-soldiers-carry-guns-military-bases/,301
/shrinking-military-budget-killing-readiness/,/news/shrinking-military-budget-killing-readiness/,301
/shulkin-big-changes-veteran-electronic-health-records/,/news/shulkin-big-changes-veteran-electronic-health-records/,301
/sig-modular-handgun-army-services/,/news/sig-modular-handgun-army-services/,301
/sig-sauer-mcx-rattler/,/tech-tactics/sig-sauer-mcx-rattler/,301
/sig-sauer-p320-m18-commercial-version/,/tech-tactics/sig-sauer-p320-m18-commercial-version/,301
/sig-sauer-p320-steyr-arms/,/news/sig-sauer-p320-steyr-arms/,301
/sig-sauer-p320-steyr-arms/,/news/sig-sauer-p320-steyr-arms/,301
/sigar-army-sfab-recruiting-retention/,/news/sigar-army-sfab-recruiting-retention/,301
/sigar-metric-afghansitan-war/,/news/sigar-metric-afghansitan-war/,301
/sigs-p320-armys-new-handgun-fire-multiple-reports-safety-defects/,/news/sigs-p320-armys-new-handgun-fire-multiple-reports-safety-defects/,301
/sikorsky-sb-1-defiant-demonstrator-photos/,/news/sikorsky-sb-1-defiant-demonstrator-photos/,301
/sikorsky-sb-1-defiant-demonstrator-photos/,/news/sikorsky-sb-1-defiant-demonstrator-photos/,301
/silencerco-maxim-9-pistol/,/tech-tactics/silencerco-maxim-9-pistol/,301
/sky-penis-alaska-air-force-base/,/culture/sky-penis-alaska-air-force-base/,301
/sky-penis-navy-aviators-punishment/,/news/sky-penis-navy-aviators-punishment/,301
/sleep-disorders-among-troops-damaging-realize/,,410
/small-nuclear-war/,/tech-tactics/small-nuclear-war/,301
/smiley-farber-ranger-school/,/news/smiley-farber-ranger-school/,301
/snodgrass-mattis-book/,/news/snodgrass-mattis-book/,301
/snodgrass-mattis-book/,/news/snodgrass-mattis-book/,301
/snodgrass-mattis-book/,/news/snodgrass-mattis-book/,301
/socom-africa-operations-increase/,/news/socom-africa-operations-increase/,301
/socom-armed-overwatch-light-attack-aircraft-solicitation/,/news/socom-armed-overwatch-light-attack-aircraft-solicitation/,301
/socom-body-armor-iron-man/,/tech-tactics/socom-body-armor-iron-man/,301
/socom-body-armor-iron-man/,/tech-tactics/socom-body-armor-iron-man/,301
/socom-extra-combat-gear/,/tech-tactics/socom-extra-combat-gear/,301
/socom-iron-man-suit-subsystems/,/tech-tactics/socom-iron-man-suit-subsystems/,301
/socom-marines-machine-gun/,/news/socom-marines-machine-gun/,301
/socom-marines-machine-gun/,/news/socom-marines-machine-gun/,301
/socom-multi-caliber-sniper-rifle/,/tech-tactics/socom-multi-caliber-sniper-rifle/,301
/socom-no-ethics-problem/,/military-life/socom-no-ethics-problem/,301
/socom-prison-making/,/news/socom-prison-making/,301
/socom-prison-making/,/news/socom-prison-making/,301
/socom-third-arm-counter-drone-system/,/tech-tactics/socom-third-arm-counter-drone-system/,301
/sofrep-niger-ambush-video-infuriated-take/,/news/sofrep-niger-ambush-video-infuriated-take/,301
/soft-civil-war-united-states/,,410
/soft-civil-war-united-states/,,410
/soldier-afghanistan-non-combat/,/news/soldier-afghanistan-non-combat/,301
/soldier-barreto-ortiz-kabul/,/news/soldier-barreto-ortiz-kabul/,301
/soldier-iraq-identified/,/news/soldier-iraq-identified/,301
/soldier-lightly-wounded-syria/,/news/soldier-lightly-wounded-syria/,301
/soldier-stood-sexual-harassment-kicked-army/,/news/soldier-stood-sexual-harassment-kicked-army/,301
/soldiers-afghanistan-identified/,/news/soldiers-afghanistan-identified/,301
/soldiers-are-struggling-with-healthy-sleeping-and-eating-habits/,,410
/soldiers-become-infantrymen/,/military-life/soldiers-become-infantrymen/,301
/soldiers-sleeping/,/culture/soldiers-sleeping/,301
/soldiers-tep-new-body-armor-2018/,/news/soldiers-tep-new-body-armor-2018/,301
/solution-va-reform-isnt-private-sector/,/news/solution-va-reform-isnt-private-sector/,301
/south-korea-curfew/,/news/south-korea-curfew/,301
/south-korea-soldier-assault-curfew/,/news/south-korea-soldier-assault-curfew/,301
/space-force-by-2020/,/news/space-force-by-2020/,301
/space-force-defense-budget-2020/,/news/space-force-defense-budget-2020/,301
/space-force-netflix/,/news/space-force-netflix/,301
/space-force-personnel-rank-unit-ideas/,/news/space-force-personnel-rank-unit-ideas/,301
/space-force-plan-revealed/,/news/space-force-plan-revealed/,301
/space-force-plan-revealed/,/news/space-force-plan-revealed/,301
/space-force-song/,/news/space-force-song/,301
/space-force-troops-name/,/news/space-force-troops-name/,301
/spec-ops-the-line/,/culture/spec-ops-the-line/,301
/special-forces-casualties/,/news/special-forces-casualties/,301
/special-forces-kia/,/news/special-forces-kia/,301
/special-operations-ethics/,/news/special-operations-ethics/,301
/special-operations-forces-scandals-review/,/news/special-operations-forces-scandals-review/,301
/special-operations-forces-sensors/,/tech-tactics/special-operations-forces-sensors/,301
/special-operations-mk-48-machine-gun/,/tech-tactics/special-operations-mk-48-machine-gun/,301
/special-operations-mk-48-machine-gun/,/tech-tactics/special-operations-mk-48-machine-gun/,301
/special-ops-general-afghanistan-critique/,/news/special-ops-general-afghanistan-critique/,301
/special-ops-task-force-awards/,/military-life/special-ops-task-force-awards/,301
/spent-month-looking-love-military-dating-sites/,/military-life/spent-month-looking-love-military-dating-sites/,301
/spielberg-mendes-1917-movie/,/culture/spielberg-mendes-1917-movie/,301
/squad-video-game-review/,,410
/sr-71-blackbird-rare-video/,/tech-tactics/sr-71-blackbird-rare-video/,301
/sr-71-blackbird-successor/,/tech-tactics/sr-71-blackbird-successor/,301
/star-spangled-banner-children-fallen-service-members-airport/,,410
/states-highest-lowest-enlistment-rates/,/military-life/states-highest-lowest-enlistment-rates/,301
/stealth-bomber-tested-nuke/,/tech-tactics/stealth-bomber-tested-nuke/,301
/stocks-marijuana/,/news/stocks-marijuana/,301
/stoner-63-navy-seals-video/,/news/stoner-63-navy-seals-video/,301
/strangers-veteran-funeral/,/news/strangers-veteran-funeral/,301
/strike-peter-kassig-isis/,/news/strike-peter-kassig-isis/,301
/stunning-video-drone-assassination-attempt-maduro-venezuela/,/tech-tactics/stunning-video-drone-assassination-attempt-maduro-venezuela/,301
/suicide-drone-israel-armenia-azerbaijan/,/tech-tactics/suicide-drone-israel-armenia-azerbaijan/,301
/suicide-just-veteran-problem/,/military-life/suicide-just-veteran-problem/,301
/suicide-rate-among-female-veterans-rise-experts-no-idea/,/military-life/suicide-rate-among-female-veterans-rise-experts-no-idea/,301
/super-cobra-lands-baseball-field/,/news/super-cobra-lands-baseball-field/,301
/superman-navy-seal-comic/,/news/superman-navy-seal-comic/,301
/suppressors-marine-unit-weapons/,/news/suppressors-marine-unit-weapons/,301
/suppressors-marine-unit-weapons/,/news/suppressors-marine-unit-weapons/,301
/supreme-court-feres-walter-daniel/,/news/supreme-court-feres-walter-daniel/,301
/supreme-court-transgender-ban/,/news/supreme-court-transgender-ban/,301
/surviving-pararescue-training-simpler-think/,/news/surviving-pararescue-training-simpler-think/,301
/suspect-custody-ricin/,/news/suspect-custody-ricin/,301
/swamp-warfare-trumps-generals/,/news/swamp-warfare-trumps-generals/,301
/sweden-military-retention/,/news/sweden-military-retention/,301
/swedish-pilots-air-medals-sr-71-blackbird/,/tech-tactics/swedish-pilots-air-medals-sr-71-blackbird/,301
/syria-insider-attack/,/news/syria-insider-attack/,301
/syria-insider-attack/,/news/syria-insider-attack/,301
/syria-isis-avoids-annhilation/,/news/syria-isis-avoids-annhilation/,301
/syria-isis-avoids-annhilation/,/news/syria-isis-avoids-annhilation/,301
/syria-turkey-russia-kurds-propaganda/,/news/syria-turkey-russia-kurds-propaganda/,301
/syria-weapons-isis-pentagon-inspector-general-report/,/news/syria-weapons-isis-pentagon-inspector-general-report/,301
/syria-withdrawal-timeline/,/news/syria-withdrawal-timeline/,301
/syrian-aggression-may-or-may-not-stand/,/news/syrian-aggression-may-or-may-not-stand/,301
/syrian-border-force-stop/,/news/syrian-border-force-stop/,301
/take-stand-women-ban-pink-guns/,/tech-tactics/take-stand-women-ban-pink-guns/,301
/take-your-military-parade-and-drop-it-in-your-gold-plated-toilet/,/news/take-your-military-parade-and-drop-it-in-your-gold-plated-toilet/,301
/taliban-are-going-to-win-if-death-toll-continues/,/news/taliban-are-going-to-win-if-death-toll-continues/,301
/taliban-attack-bagram/,/news/taliban-attack-bagram/,301
/taliban-attack-peace-negotiations/,/news/taliban-attack-peace-negotiations/,301
/taliban-attacks-afghanistan-sigar-data-highest-level-decade/,/news/taliban-attacks-afghanistan-sigar-data-highest-level-decade/,301
/taliban-capture-afghans/,/news/taliban-capture-afghans/,301
/taliban-gitmo-5-qatar/,/news/taliban-gitmo-5-qatar/,301
/taliban-ied-strike-helmand/,/news/taliban-ied-strike-helmand/,301
/taliban-massacre-afghanistan-security-forces/,/news/taliban-massacre-afghanistan-security-forces/,301
/taliban-night-vision-goggles-afghanistan/,/news/taliban-night-vision-goggles-afghanistan/,301
/taliban-number-60000-general-says/,/news/taliban-number-60000-general-says/,301
/taliban-number-60000-general-says/,/news/taliban-number-60000-general-says/,301
/taliban-peace-talks-no-troops-afghanistan/,/news/taliban-peace-talks-no-troops-afghanistan/,301
/taliban-red-unit-commandos-m4s-killed-scores-afghan-troops-week/,/news/taliban-red-unit-commandos-m4s-killed-scores-afghan-troops-week/,301
/taliban-routs-afghan-security-forces/,/news/taliban-routs-afghan-security-forces/,301
/taliban-routs-afghan-security-forces/,/news/taliban-routs-afghan-security-forces/,301
/taliban-scar-rifle-afghanistan-video/,/news/taliban-scar-rifle-afghanistan-video/,301
/talos-iron-man-suit-dead/,/tech-tactics/talos-iron-man-suit-dead/,301
/tea-partys-favorite-painter-going-wobbly-trump/,/news/tea-partys-favorite-painter-going-wobbly-trump/,301
/ted-cruz-space-pirate/,/news/ted-cruz-space-pirate/,301
/tempers-flare-among-special-forces-vets-over-new-units-beret-and-mission/,/news/tempers-flare-among-special-forces-vets-over-new-units-beret-and-mission/,301
/terminal-lance-beatbox/,/news/terminal-lance-beatbox/,301
/terminal-lance-creator-says-hes-just-getting-started-white-donkey/,/news/terminal-lance-creator-says-hes-just-getting-started-white-donkey/,301
/terrorism-suspect-arrested-sailor-murder/,/news/terrorism-suspect-arrested-sailor-murder/,301
/texas-billionaire-led-private-commando-raid-amid-iranian-revolution/,/news/texas-billionaire-led-private-commando-raid-amid-iranian-revolution/,301
/texas-billionaire-led-private-commando-raid-amid-iranian-revolution/,/news/texas-billionaire-led-private-commando-raid-amid-iranian-revolution/,301
/texas-church-shooting-military-failures/,/news/texas-church-shooting-military-failures/,301
/texas-shooting-air-force-robert-corrigan/,/news/texas-shooting-air-force-robert-corrigan/,301
/texas-shooting-chuch-hero-langendorff/,/news/texas-shooting-chuch-hero-langendorff/,301
/textron-next-generation-squad-weapon-prototype-delivered/,/news/textron-next-generation-squad-weapon-prototype-delivered/,301
/tf-19-wasp-flamethrower-drone/,/tech-tactics/tf-19-wasp-flamethrower-drone/,301
/thai-soccer-team-us-troops/,/tech-tactics/thai-soccer-team-us-troops/,301
/that-valor-isnt-yours-to-defend/,/news/that-valor-isnt-yours-to-defend/,301
/the-5-rules-for-balancing-your-military-career-and-family-life/,/military-life/the-5-rules-for-balancing-your-military-career-and-family-life/,301
/the-7-most-alarming-challenges-facing-todays-marine-corps-according-to-its-own-officers/,/news/the-7-most-alarming-challenges-facing-todays-marine-corps-according-to-its-own-officers/,301
/the-army-and-marine-corps-ammo-debate-is-about-more-than-bullets/,/news/the-army-and-marine-corps-ammo-debate-is-about-more-than-bullets/,301
/the-army-is-embarking-on-its-first-general-officer-exchange-with-france/,/news/the-army-is-embarking-on-its-first-general-officer-exchange-with-france/,301
/the-army-is-running-a-classified-mission-with-black-helicopters-over-washington-d-c/,/news/the-army-is-running-a-classified-mission-with-black-helicopters-over-washington-d-c/,301
/the-army-wants-robot-medics-saving-lives-on-the-next-battlefield/,/news/the-army-wants-robot-medics-saving-lives-on-the-next-battlefield/,301
/the-armys-new-physical-fitness-test-is-on-track-to-be-fully-implemented-next-year/,/news/the-armys-new-physical-fitness-test-is-on-track-to-be-fully-implemented-next-year/,301
/the-armys-next-infantry-assault-buggy-might-be-a-classic-g-i-joe-battlewagon/,/news/the-armys-next-infantry-assault-buggy-might-be-a-classic-g-i-joe-battlewagon/,301
/the-armys-tortured-history-with-drawdowns-and-budget-cuts/,/news/the-armys-tortured-history-with-drawdowns-and-budget-cuts/,301
/the-b-52-will-outlive-us-all/,/tech-tactics/the-b-52-will-outlive-us-all/,301
/the-b-52-will-outlive-us-all/,/tech-tactics/the-b-52-will-outlive-us-all/,301
/the-biggest-problems-facing-military-aviation-according-to-an-army-aviator/,/news/the-biggest-problems-facing-military-aviation-according-to-an-army-aviator/,301
/the-bold-civil-war-raid-that-led-to-the-first-ever-medal-of-honor/,/military-life/the-bold-civil-war-raid-that-led-to-the-first-ever-medal-of-honor/,301
/the-cost-of-treating-troops-as-free-labor-providers/,/news/the-cost-of-treating-troops-as-free-labor-providers/,301
/the-cost-of-treating-troops-as-free-labor-providers/,/news/the-cost-of-treating-troops-as-free-labor-providers/,301
/the-dia-studied-warp-drives-wormholes-and-manipulating-space-time-for-some-reason/,/news/the-dia-studied-warp-drives-wormholes-and-manipulating-space-time-for-some-reason/,301
/the-dia-studied-warp-drives-wormholes-and-manipulating-space-time-for-some-reason/,/news/the-dia-studied-warp-drives-wormholes-and-manipulating-space-time-for-some-reason/,301
/the-evolution-of-the-combat-boot-in-the-us-military/,,410
/the-ex-military-buddies-all-veterans-have/,/military-life/the-ex-military-buddies-all-veterans-have/,301
/the-f-35-of-walls-1-57-billion-spent-for-just-1-7-miles-of-fence-on-the-us-mexico-border/,/news/the-f-35-of-walls-1-57-billion-spent-for-just-1-7-miles-of-fence-on-the-us-mexico-border/,301
/the-forgotten-heroes-of-americas-past-wars-military-working-dogs/,/military-life/the-forgotten-heroes-of-americas-past-wars-military-working-dogs/,301
/the-greatest-generation-wasnt-always-that-great/,/news/the-greatest-generation-wasnt-always-that-great/,301
/the-greatest-mercenary-magazine-of-all-time-is-folding/,/culture/the-greatest-mercenary-magazine-of-all-time-is-folding/,301
/the-history-of-the-burpee/,/military-life/the-history-of-the-burpee/,301
/the-history-of-the-first-and-last-man-killed-in-every-major-us-conflict/,/military-life/the-history-of-the-first-and-last-man-killed-in-every-major-us-conflict/,301
/the-iraq-war-was-a-mistake-so-why-cant-gen-petraeus-finally-admit-it/,/history/the-iraq-war-was-a-mistake-so-why-cant-gen-petraeus-finally-admit-it/,301
/the-jolt-of-electricity-that-forever-altered-war/,/tech-tactics/the-jolt-of-electricity-that-forever-altered-war/,301
/the-marine-corps-ban-on-hands-in-pockets-centers-around-the-possible-misuse-of-a-semicolon/,/news/the-marine-corps-ban-on-hands-in-pockets-centers-around-the-possible-misuse-of-a-semicolon/,301
/the-military-could-soon-face-increased-recruiting-challenges/,/military-life/the-military-could-soon-face-increased-recruiting-challenges/,301
/the-military-could-soon-face-increased-recruiting-challenges/,/military-life/the-military-could-soon-face-increased-recruiting-challenges/,301
/the-military-needs-to-get-a-handle-on-its-awards-process/,/news/the-military-needs-to-get-a-handle-on-its-awards-process/,301
/the-militarys-problem-with-political-correctness/,/news/the-militarys-problem-with-political-correctness/,301
/the-militarys-transition-programs-are-under-delivering-support-to-service-members/,/military-life/the-militarys-transition-programs-are-under-delivering-support-to-service-members/,301
/the-navy-reportedly-booted-seal-team-7-out-of-iraq-after-a-senior-enlisted-platoon-allegedly-raped-a-female-service-member/,/news/the-navy-reportedly-booted-seal-team-7-out-of-iraq-after-a-senior-enlisted-platoon-allegedly-raped-a-female-service-member/,301
/the-navys-electromagnetic-railgun-is-undergoing-shakedown-tests-at-the-white-sands-missile-range/,/news/the-navys-electromagnetic-railgun-is-undergoing-shakedown-tests-at-the-white-sands-missile-range/,301
/the-navys-secret-report-on-the-fitzgerald-collision-is-a-complete-nightmare/,/news/the-navys-secret-report-on-the-fitzgerald-collision-is-a-complete-nightmare/,301
/the-navys-uniform-changes-are-anything-but-gender-neutral/,/news/the-navys-uniform-changes-are-anything-but-gender-neutral/,301
/the-next-great-military-techno-thriller-has-finally-arrived/,/culture/the-next-great-military-techno-thriller-has-finally-arrived/,301
/the-one-thing-that-can-make-transition-out-of-the-military-incredibly-difficult/,/military-life/the-one-thing-that-can-make-transition-out-of-the-military-incredibly-difficult/,301
/the-pentagon-fighter-pilots-bar/,/news/the-pentagon-fighter-pilots-bar/,301
/the-pentagon-is-really-ramping-up-the-high-quality-bullshit-about-afghanistan/,/news/the-pentagon-is-really-ramping-up-the-high-quality-bullshit-about-afghanistan/,301
/the-pentagon-says-everyone-who-watches-or-just-mentions-a-disturbing-video-is-helping-isis/,/news/the-pentagon-says-everyone-who-watches-or-just-mentions-a-disturbing-video-is-helping-isis/,301
/the-predator-movie-has-vets-on-a-mission-to-kill-these-fcking-aliens/,/culture/the-predator-movie-has-vets-on-a-mission-to-kill-these-fcking-aliens/,301
/the-presidential-candidates-arent-talking-about-vital-veterans-issues/,/news/the-presidential-candidates-arent-talking-about-vital-veterans-issues/,301
/the-problem-with-donald-trumps-plans-for-the-military/,/news/the-problem-with-donald-trumps-plans-for-the-military/,301
/the-problem-with-iraqi-security-forces-isnt-just-an-unwillingness-to-fight/,/news/the-problem-with-iraqi-security-forces-isnt-just-an-unwillingness-to-fight/,301
/the-psychology-behind-strong-emotional-reactions-to-bergdahl/,/news/the-psychology-behind-strong-emotional-reactions-to-bergdahl/,301
/the-real-point-of-eisenhowers-warning-about-the-military-industrial-complex/,/history/the-real-point-of-eisenhowers-warning-about-the-military-industrial-complex/,301
/the-reflective-belt-an-icon-of-the-global-war-on-terror/,/culture/the-reflective-belt-an-icon-of-the-global-war-on-terror/,301
/the-renegade-blog-brought-more-veterans-into-newsrooms-is-back/,/military-life/the-renegade-blog-brought-more-veterans-into-newsrooms-is-back/,301
/the-shifting-public-perception-of-americas-veterans/,/military-life/the-shifting-public-perception-of-americas-veterans/,301
/the-story-of-the-incredible-women-who-served-with-special-ops-units-in-afghanistan/,/news/the-story-of-the-incredible-women-who-served-with-special-ops-units-in-afghanistan/,301
/the-trump-military-buildup-has-begun-with-dods-proposed-budget/,/news/the-trump-military-buildup-has-begun-with-dods-proposed-budget/,301
/the-trump-military-buildup-has-begun-with-dods-proposed-budget/,/news/the-trump-military-buildup-has-begun-with-dods-proposed-budget/,301
/the-truth-about-the-space-force/,/news/the-truth-about-the-space-force/,301
/the-truth-behind-the-afghanistan-success-story/,/news/the-truth-behind-the-afghanistan-success-story/,301
/the-ugly-un-american-rise-of-islamophobia/,/news/the-ugly-un-american-rise-of-islamophobia/,301
/the-us-dropped-more-munitions-on-afghanistan-last-year-than-any-other-time-in-the-last-decade/,/news/the-us-dropped-more-munitions-on-afghanistan-last-year-than-any-other-time-in-the-last-decade/,301
/the-us-has-no-long-term-plan-in-syria-and-thats-dangerous/,/news/the-us-has-no-long-term-plan-in-syria-and-thats-dangerous/,301
/the-us-has-pissed-off-iran-china-and-north-korea/,/news/the-us-has-pissed-off-iran-china-and-north-korea/,301
/the-us-may-conduct-a-review-of-its-strategy-in-afghanistan-for-the-50000th-time/,/news/the-us-may-conduct-a-review-of-its-strategy-in-afghanistan-for-the-50000th-time/,301
/the-us-military-has-been-hitting-the-taliban-harder-since-peace-talks-fell-through-esper-says/,/news/the-us-military-has-been-hitting-the-taliban-harder-since-peace-talks-fell-through-esper-says/,301
/the-va-just-dropped-more-details-about-the-new-veteran-id-cards/,/military-life/the-va-just-dropped-more-details-about-the-new-veteran-id-cards/,301
/the-vas-attempt-to-fight-opioid-dependence-leaves-pain-patients-cut-off/,/news/the-vas-attempt-to-fight-opioid-dependence-leaves-pain-patients-cut-off/,301
/the-white-house-is-making-national-security-decisions-without-telling-the-pentagon/,/news/the-white-house-is-making-national-security-decisions-without-telling-the-pentagon/,301
/there-is-a-cultural-clash-erupting-within-the-military/,/news/there-is-a-cultural-clash-erupting-within-the-military/,301
/theres-a-lot-of-controversy-around-the-most-recent-medal-of-honor-case/,/military-life/theres-a-lot-of-controversy-around-the-most-recent-medal-of-honor-case/,301
/theres-a-lot-of-controversy-around-the-most-recent-medal-of-honor-case/,/military-life/theres-a-lot-of-controversy-around-the-most-recent-medal-of-honor-case/,301
/theres-a-new-father-and-son-served-in-afghanistan-puff-piece-and-boy-is-it-depressing/,/news/theres-a-new-father-and-son-served-in-afghanistan-puff-piece-and-boy-is-it-depressing/,301
/theres-a-reason-for-all-that-hazing-and-ass-chewing-and-we-shouldnt-ignore-it/,/news/theres-a-reason-for-all-that-hazing-and-ass-chewing-and-we-shouldnt-ignore-it/,301
/theres-a-systemic-lack-of-integrity-among-military-leaders/,/news/theres-a-systemic-lack-of-integrity-among-military-leaders/,301
/theres-absolutely-nothing-wrong-m4-combat-rifle-2/,/tech-tactics/theres-absolutely-nothing-wrong-m4-combat-rifle-2/,301
/theres-fully-restored-wwii-sherman-tank-ebay-right-now/,/tech-tactics/theres-fully-restored-wwii-sherman-tank-ebay-right-now/,301
/theres-good-chance-abu-bakr-al-baghdadi-finally-dead/,/news/theres-good-chance-abu-bakr-al-baghdadi-finally-dead/,301
/theres-no-right-time-share-personal-war-story/,/news/theres-no-right-time-share-personal-war-story/,301
/theres-some-bizarre-humor-hidden-in-the-armys-aviation-safety-magazine/,/news/theres-some-bizarre-humor-hidden-in-the-armys-aviation-safety-magazine/,301
/theres-something-molle-guide-making-civilian-life-tacticool/,/culture/theres-something-molle-guide-making-civilian-life-tacticool/,301
/these-stereotypes-are-a-far-greater-threat-to-veterans-than-any-fireworks/,/military-life/these-stereotypes-are-a-far-greater-threat-to-veterans-than-any-fireworks/,301
/these-vets-stormed-the-capitol-to-fight-for-service-members-the-pentagon-left-behind/,/news/these-vets-stormed-the-capitol-to-fight-for-service-members-the-pentagon-left-behind/,301
/they-shall-not-grow-old/,/culture/they-shall-not-grow-old/,301
/think-logistics-boring-heres-14-reasons-youre-dead-wrong/,/news/think-logistics-boring-heres-14-reasons-youre-dead-wrong/,301
/think-lt-clint-lorance-murderer/,/news/think-lt-clint-lorance-murderer/,301
/think-lt-clint-lorance-murderer/,/news/think-lt-clint-lorance-murderer/,301
/this-entrepreneurship-program-taught-me-the-skills-to-build-a-better-future/,/military-life/this-entrepreneurship-program-taught-me-the-skills-to-build-a-better-future/,301
/this-is-how-the-navy-responds-when-a-submarine-disappears/,/news/this-is-how-the-navy-responds-when-a-submarine-disappears/,301
/this-is-your-brain-on-war/,/news/this-is-your-brain-on-war/,301
/this-world-war-ii-hero-still-leads-by-example-70-years-after-he-served/,/military-life/this-world-war-ii-hero-still-leads-by-example-70-years-after-he-served/,301
/thousands-troops-deployed-combat-zones-havent-declared-war-decades/,/news/thousands-troops-deployed-combat-zones-havent-declared-war-decades/,301
/thunderbirds-fatal-crash/,/news/thunderbirds-fatal-crash/,301
/ticks-lyme-disease-bioweapons/,/news/ticks-lyme-disease-bioweapons/,301
/tim-kennedy-army-recruitment-crisis/,/news/tim-kennedy-army-recruitment-crisis/,301
/tim-kennedy-comes-out-of-retirement-to-fight-the-editor-of-deadspin/,/news/tim-kennedy-comes-out-of-retirement-to-fight-the-editor-of-deadspin/,301
/tim-kennedy-explains-thinks-mattis-secdef/,/news/tim-kennedy-explains-thinks-mattis-secdef/,301
/time-address-staggering-rate-suicide-among-servicewomen-female-vets/,/news/time-address-staggering-rate-suicide-among-servicewomen-female-vets/,301
/time-for-a-national-political-warfare-center-to-run-us-actions-overseas/,,410
/time-to-end-the-forever-wars/,/news/time-to-end-the-forever-wars/,301
/timeline-history-women-us-military/,/military-life/timeline-history-women-us-military/,301
/timeline-history-women-us-military/,/military-life/timeline-history-women-us-military/,301
/tobacco-ban-bill-military/,/news/tobacco-ban-bill-military/,301
/todd-lawson-latourrette-cut-off-arm/,/culture/todd-lawson-latourrette-cut-off-arm/,301
/tom-hanks-military-caregivers-hidden-heroes-need-support/,/news/tom-hanks-military-caregivers-hidden-heroes-need-support/,301
/tom-hanks-wants-veterans-audition-next-war-movie/,/culture/tom-hanks-wants-veterans-audition-next-war-movie/,301
/tom-ricks-jeff-schogol-hires/,/news/tom-ricks-jeff-schogol-hires/,301
/tom-willis-west-virginia-senate/,/news/tom-willis-west-virginia-senate/,301
/top-gun-2-tom-cruise-filming-maverick/,/culture/top-gun-2-tom-cruise-filming-maverick/,301
/top-gun-beach-bar/,/culture/top-gun-beach-bar/,301
/top-gun-beach-bar/,/culture/top-gun-beach-bar/,301
/top-gun-chinese-fighter-jets-inverted/,/culture/top-gun-chinese-fighter-jets-inverted/,301
/top-gun-enemy-aircraft/,/culture/top-gun-enemy-aircraft/,301
/top-gun-enemy-aircraft/,/culture/top-gun-enemy-aircraft/,301
/top-gun-maverick-behind-scenes-video/,/culture/top-gun-maverick-behind-scenes-video/,301
/top-gun-trailer/,/culture/top-gun-trailer/,301
/tragic-ignored-history-black-veterans/,/military-life/tragic-ignored-history-black-veterans/,301
/tragic-ignored-history-black-veterans/,/military-life/tragic-ignored-history-black-veterans/,301
/tragic-stat-shows-much-relying-elite-combat-units/,/news/tragic-stat-shows-much-relying-elite-combat-units/,301
/transgender-ban-would-kill-this-grunts-career/,/news/transgender-ban-would-kill-this-grunts-career/,301
/transitioning-veteran-jobs-purpose/,/military-life/transitioning-veteran-jobs-purpose/,301
